id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6eNCYZyPFmSn4KgAJYDwdw,0.371,0.028,0,-25.908,0,0.0506,0.995,0.894,0.0974,0.105,109.903,234671,4
63gb8AihdONhOalTRVfo3o,0.302,0.044,2,-29.351,1,0.0349,0.988,0.874,0.107,0.317,151.537,134154,3
6OlFD2bYRtoQexcfexfdvr,0.31,0.0253,9,-26.242,0,0.0374,0.992,0.944,0.0847,0.176,178.177,132209,3
6V3EqKAHRMDKUYYPtD0lVQ,0.345,0.0195,0,-29.871,1,0.0409,0.99,0.87,0.0951,0.461,122.677,149759,4
5BMOKxB68b72YxWVnbq6Zf,0.367,0.103,4,-27.538,1,0.0392,0.98,0.951,0.11,0.0412,64.925,149027,4
48aOlsvnC4e8cdMsrw59Qd,0.303,0.0421,3,-28.638,1,0.0485,0.991,0.933,0.183,0.21,165.352,147662,4
0c3pAQGKjwHKo9ilC8i8c5,0.361,0.0291,10,-26.634,1,0.0386,0.994,0.975,0.106,0.127,76.975,117272,1
3oymu4B8YqysHtkQV3oRZ7,0.31,0.00419,7,-37.043,1,0.0384,0.995,0.947,0.211,0.214,104.161,156279,3
0fqveSCZR2TqGAtEid72Ua,0.402,0.0275,0,-25.462,1,0.0686,0.963,0.896,0.125,0.365,76.219,73679,5
6zB7Vvymi8vYeSqH9z9HhV,0.3,0.0489,5,-28.171,1,0.0362,0.993,0.881,0.135,0.0508,89.452,145412,3
0ad4PNbIzDJwVzCCjKhvAA,0.194,0.0123,10,-26.423,1,0.0451,0.991,0.903,0.117,0.144,174.543,176627,3
49a2PByrGqVmdCktGMZwgc,0.427,0.0278,6,-21.905,0,0.0395,0.989,0.95,0.104,0.329,77.492,149198,4
1ETktQHotqA5mRLE3ABnin,0.373,0.0309,6,-27.501,1,0.0404,0.994,0.918,0.106,0.233,53.484,197883,4
0sCPbmOcdRcTWVDjHh22id,0.308,0.00889,5,-28.337,1,0.0397,0.973,0.936,0.112,0.11,143.231,112653,3
2xU7HfHYdDO8T4TVRJwvHJ,0.366,0.0778,10,-25.652,0,0.0521,0.994,0.966,0.109,0.482,81.571,136467,1
0XCTZX036IzhP1ea8CrDK3,0.575,0.0149,10,-25.805,1,0.0416,0.989,0.936,0.107,0.551,126.268,116220,4
0OyfmSpjOUz6k0swecwQEw,0.447,0.0136,2,-26.598,1,0.0432,0.985,0.931,0.108,0.14,67.659,148662,4
2MUBJrvs9yanwhD9HZnXUB,0.453,0.0101,10,-30.496,1,0.0493,0.992,0.938,0.124,0.313,73.774,146581,4
45tnZArwDyo4hM7Zjguqb9,0.406,0.0269,7,-28.116,0,0.036,0.995,0.948,0.114,0.141,95.673,144407,3
5akwB4g9TXC5B586LAew37,0.502,0.0482,9,-23.769,0,0.0447,0.995,0.973,0.0862,0.462,143.532,134000,3
0I9HIOTtaXrX968btEa3DA,0.3,0.0464,2,-27.828,1,0.0429,0.986,0.897,0.105,0.172,129.952,162161,4
0Nxz7Bf7EZgGVzaH4McTd2,0.361,0.0364,7,-27.7,1,0.0421,0.992,0.932,0.0955,0.186,92.626,110869,4
1sINJB2tVaHV5r3iKCACHv,0.319,0.0367,9,-29.23,0,0.0481,0.99,0.942,0.102,0.0556,138.784,127109,3
23E7NEU613xv62Z0m1vz5b,0.31,0.0216,3,-28.986,1,0.0454,0.988,0.901,0.119,0.116,119.302,234716,4
0yBjtQdUb2T281UIF5hUMU,0.529,0.0696,4,-27.679,0,0.0668,0.993,0.97,0.0894,0.3,72.409,150000,4
25h6NHq2mLaiupkc0XDuBa,0.448,0.107,5,-23.153,1,0.0321,0.951,0.921,0.111,0.2,139.33,130046,4
5vz0Vls8TbtlI58CHQrIpb,0.515,0.048,1,-31.346,0,0.0408,0.989,0.935,0.1,0.0944,98.594,127250,3
1XA8P59ZUJRDRqB30BOuNV,0.462,0.0506,2,-23.944,0,0.0554,0.985,0.928,0.107,0.167,128.2,159434,4
5YB0FJ63K0g5ZXw0BN4HXF,0.315,0.0251,7,-30.076,1,0.0407,0.992,0.974,0.119,0.144,116.977,148890,3
7Jrx30VldPaujIaP3c2SJn,0.475,0.134,7,-21.895,0,0.0411,0.995,0.935,0.115,0.115,86.844,157077,4
6Byh2m5om63yZL35VrP0CF,0.23,0.0335,1,-29.436,1,0.039,0.98,0.94,0.1,0.149,136.201,142024,3
7uN2L2nq8gfUBOUfHtSkQX,0.353,0.00904,6,-31.704,1,0.0515,0.993,0.93,0.104,0.161,78.479,140241,3
4ngpD9qM5EinF3KKKoyZDB,0.505,0.0424,8,-27.419,1,0.0598,0.993,0.906,0.089,0.392,80.965,138599,1
3VHGpDGB6roBImYAY5fjcS,0.293,0.0427,5,-26.126,1,0.0652,0.983,0.946,0.124,0.218,138.33,151800,4
4XhZgQHy6yNEB5M3NhZXAG,0.48,0.0171,0,-28.44,1,0.0357,0.992,0.942,0.0908,0.136,97.119,132955,4
445KHitEvap0tspDZ3C78V,0.366,0.0716,8,-26.44,0,0.0416,0.982,0.889,0.102,0.172,105.854,148500,4
7e9rtvEfKg3QkMkZrZtTnW,0.325,0.0546,8,-25.826,1,0.0329,0.969,0.974,0.113,0.127,121.311,127013,4
0DXsxu0TJ8TtrOklnsL6nj,0.285,0.148,2,-32.145,1,0.0372,0.987,0.952,0.0794,0.381,77.603,146973,4
0t0X7v3Qcq7wMviNjWaWDO,0.354,0.097,8,-23.244,1,0.0345,0.96,0.939,0.109,0.325,110.577,147000,4
54MnM9dYvVaV9jAZLcZu7P,0.376,0.0851,6,-24.311,0,0.0471,0.996,0.963,0.101,0.265,88.321,137863,4
7tJDHTlzyUK1nsbSD2rf6f,0.397,0.0348,0,-27.981,0,0.0352,0.995,0.918,0.132,0.247,105.729,144989,4
2PLSyXt3DrKNzjdHwH4hkM,0.359,0.0674,3,-21.804,1,0.0363,0.98,0.933,0.106,0.166,82.115,181696,4
025aQi6Ffw676y8m4zLPk7,0.464,0.0639,4,-26.028,0,0.0385,0.992,0.927,0.0829,0.317,111.993,145621,4
5EcZL9ug4iU6C7Dqqfixgt,0.426,0.0303,9,-28.242,1,0.0506,0.994,0.897,0.0926,0.111,98.668,127260,4
18S2PRuactalb1hwBxfwGl,0.329,0.0375,0,-28.147,1,0.0422,0.991,0.893,0.148,0.191,108.214,138000,4
2evtV15tCbNjFDZRhd0CM9,0.431,0.0408,9,-22.781,1,0.0395,0.995,0.954,0.0835,0.111,114.685,110388,3
6HIRhDZd8E7MMkfZDLpV48,0.107,0.0214,0,-33.248,0,0.0473,0.963,0.877,0.107,0.064,151.531,171609,3
4sej0O7NBjgr31sPkjKyrf,0.242,0.139,2,-24.804,1,0.0336,0.985,0.932,0.104,0.327,91.851,157750,4
3a29LVdJdkqOBNDFnbbqJN,0.351,0.00957,8,-33.197,0,0.0347,0.99,0.901,0.102,0.165,101.817,139436,4
695BxK7VbbK6M4CRvtR5Sn,0.274,0.033,2,-28.457,1,0.0395,0.994,0.973,0.0864,0.175,89.04,180635,4
37aia1wG2Ncz8AWjM4tPlY,0.504,0.056,9,-24.25,1,0.0478,0.992,0.963,0.11,0.337,75.761,158592,4
4iCLo3ZjF6V1RW4Wz18KMz,0.374,0.0405,5,-29.196,1,0.0408,0.981,0.924,0.103,0.226,129.413,172813,4
5e5tJl04Fp74oHxpsrC7Tk,0.307,0.025,3,-28.793,1,0.0577,0.988,0.965,0.103,0.159,68.459,150000,4
4oQi1BbH2g3V3s7lluq8vy,0.454,0.178,0,-23.148,1,0.0402,0.987,0.927,0.0832,0.31,119.207,153225,3
1THlfYe3VM1P2V7oPIbWW1,0.462,0.0737,5,-23.197,1,0.0438,0.99,0.947,0.112,0.271,124.097,129643,3
6sMS6Z4qcxbtaF22plJzaM,0.408,0.0319,9,-26.324,1,0.056,0.987,0.971,0.109,0.427,71.074,165000,3
3QaYNoyQzsOFfek0pTgqWi,0.419,0.0126,2,-30.76,1,0.038,0.992,0.936,0.0935,0.157,103.524,119234,3
5Ze2cIMQcXqJQ0QdhX5ZQ1,0.394,0.0121,1,-30.287,0,0.053,0.995,0.951,0.0755,0.161,92.35,161890,3
5qcAFHyLIMPgQseVVE2qGJ,0.472,0.0376,10,-25.04,1,0.0401,0.982,0.958,0.109,0.152,79.961,108850,4
4OI6jrwpj1xkejfp6R5uj2,0.387,0.0196,3,-30.781,1,0.042,0.995,0.914,0.13,0.246,139.96,144771,3
0D634fov9hm0Yt2wTyAZ4M,0.396,0.0155,0,-25.337,1,0.0498,0.994,0.857,0.0924,0.209,117.177,114627,3
7JMcuZdww7k1eQIRPbpRoG,0.262,0.0623,8,-27.352,1,0.0403,0.987,0.919,0.111,0.193,179.674,145250,3
0rlR7gBOx5jfIvVsPfGQsC,0.348,0.0143,6,-33.971,1,0.0406,0.993,0.93,0.102,0.304,70.771,134707,4
0RdeSJMPOXBb8a1MmEP7Fq,0.3,0.0572,0,-29.935,1,0.0382,0.96,0.89,0.111,0.193,129.894,146813,4
0ttyQPhxTXajLR9vNCBvV9,0.369,0.0137,2,-26.004,1,0.0504,0.99,0.948,0.0846,0.206,172.574,121946,4
2kBKYE62rFAbdrr9KllA2v,0.324,0.0407,9,-30.801,1,0.0398,0.991,0.945,0.108,0.141,107.739,131983,4
3yMBkcCZA5dTrqEoz83azz,0.414,0.00305,5,-30.163,1,0.046,0.991,0.95,0.107,0.351,66.926,181787,3
0ndzVIqnahvsvjihtlOsHx,0.393,0.0717,9,-31.148,1,0.0591,0.995,0.856,0.0863,0.358,87.708,137419,4
3OrNycpUQqB3sn9QRUqfjj,0.448,0.0643,2,-29.059,1,0.0499,0.994,0.941,0.108,0.279,95.491,148626,4
4wZWEuu89nlc6KVJgECTqx,0.26,0.0609,10,-31.223,1,0.0464,0.976,0.836,0.106,0.19,77.6,145000,4
1EERR4elDmZ67iD5MU6Bs3,0.376,0.0597,8,-28.571,1,0.045,0.991,0.907,0.0993,0.257,167.988,143000,4
4OXMONKgLmW0FZGU6Sm7Hf,0.454,0.032,9,-26.471,0,0.0284,0.977,0.947,0.0898,0.103,100.224,151480,4
239W1Z795G2xYOqdrVLirv,0.378,0.0112,0,-33.288,0,0.0601,0.994,0.967,0.123,0.0789,64.244,198298,4
1fyoUmAZLx9tLmXA99Uxs4,0.385,0.0453,8,-28.853,1,0.0325,0.981,0.913,0.11,0.207,106.871,165899,4
6zB9GWgc3mjxnqGgHAwvpU,0.275,0.00674,10,-30.014,1,0.0419,0.995,0.864,0.0968,0.142,136.76,146960,4
2XXnGBKuvfcpfVvRgBEdvP,0.648,0.0143,8,-33.461,1,0.0529,0.995,0.956,0.125,0.166,120.121,170966,4
7inwDSpJOVDN9kUsi7JtqX,0.425,0.0372,9,-26.697,1,0.0335,0.993,0.893,0.101,0.147,81.324,182500,4
7fFC24ppNibtsubi84bSwH,0.394,0.0189,5,-31.415,1,0.0395,0.995,0.945,0.0913,0.307,87.578,149056,1
7MkxpIhNBXy8blub5txeDD,0.299,0.0631,5,-28.95,0,0.0537,0.99,0.938,0.113,0.0682,117.249,119924,4
6QIPjub60aFnvKxe4oNuEs,0.406,0.0574,5,-27.611,1,0.0373,0.994,0.943,0.0835,0.164,98.693,143400,3
0CNhH6mjashU1e7z0j1LXl,0.321,0.013,6,-28.058,0,0.0387,0.992,0.892,0.103,0.216,106.316,160695,4
4xwUUKpKf52tIHZRyyUFKw,0.3,0.0508,11,-27.34,0,0.0569,0.993,0.923,0.0988,0.0668,112.362,128537,4
3KY4J1SHhjAEn6hDqJooZn,0.334,0.107,11,-24.406,1,0.0486,0.978,0.927,0.11,0.227,123.04,138500,4
1FiGodE7QpV6yXRtDGSuKO,0.21,0.0546,10,-25.829,1,0.0482,0.994,0.953,0.115,0.544,201.132,136000,4
4GmJDwysMN5Et05ZOOBkQe,0.412,0.0486,0,-29.55,1,0.0386,0.985,0.926,0.114,0.229,101.633,158000,3
4CK2atgvodyG3xJPXXt58U,0.469,0.0658,5,-28.926,0,0.0488,0.995,0.95,0.101,0.187,111.869,226875,3
7MgKqFoVURzmNlOBkPtyLT,0.315,0.0399,6,-30.165,1,0.0478,0.995,0.934,0.0904,0.269,173.446,206000,4
73WwLsqz0sZQucwkeyybus,0.395,0.0093,9,-29.614,0,0.0379,0.992,0.942,0.0934,0.181,81.681,178588,4
6nEtaXKHUnrcbTjagD9mXC,0.371,0.0247,4,-26.325,1,0.0347,0.989,0.929,0.114,0.11,96.604,156014,4
5halRWU8tbxz8TGNKUBT1G,0.34,0.116,5,-21.857,1,0.0299,0.929,0.908,0.11,0.35,153.029,140846,3
05HDcU36t1sVPiOzAAolke,0.376,0.0254,11,-28.245,0,0.044,0.988,0.943,0.0923,0.169,90.977,150875,4
2UUoUzFXegRNIzIangETNG,0.414,0.136,3,-25.295,1,0.0373,0.979,0.958,0.103,0.406,85.905,132000,3
2rBLJwsNjWvSx0yVAQLc3B,0.374,0.023,1,-33.9,1,0.0347,0.983,0.916,0.106,0.0776,118.96,209250,3
7J7tN1PAKrD6yY8xmR8Q7a,0.186,0.0173,8,-33.304,1,0.0386,0.985,0.891,0.109,0.329,69.738,184488,3
5YvY66JItF2jFFKeB27pmO,0.442,0.0992,0,-22.153,1,0.0346,0.983,0.852,0.0975,0.213,113.645,189907,3
2nLJMA693clFEHKBi9de3i,0.255,0.132,7,-24.946,1,0.0378,0.989,0.862,0.0949,0.378,169.698,170125,3
64XD6XEroqjxW25e6ZMHMK,0.347,0.028,5,-26.087,1,0.0441,0.995,0.955,0.108,0.229,80.207,160501,3
6XTKYGyydndSUV3OHHDwZU,0.386,0.0552,10,-31.201,1,0.0395,0.992,0.942,0.0805,0.247,111.914,176000,3
2JWORFavKKenbRigLBM0Uj,0.392,0.018,1,-27.064,1,0.0375,0.995,0.903,0.0954,0.14,66.99,141500,3
5n3cwcqeC5XvcBuix3ZuVC,0.472,0.0166,5,-29.747,1,0.062,0.995,0.964,0.118,0.13,114.492,194833,4
2aLgFG14lYLiV8YYziZI7Q,0.361,0.0201,7,-27.554,1,0.0371,0.991,0.933,0.0947,0.151,146.926,181792,4
6kGrBd9wrk0ducE1R9F4uZ,0.47,0.0278,5,-27.409,1,0.0446,0.995,0.937,0.112,0.344,102.547,182294,4
7cY9kWU1cPLJ1wxxvKEZMh,0.504,0.0248,3,-26.158,1,0.0603,0.993,0.969,0.109,0.198,113.122,94170,4
6yupcJhCWpLXHjm6zQHgaF,0.396,0.00635,1,-28.98,0,0.039,0.995,0.916,0.104,0.148,65.118,152000,4
1iGMUpV6h0zA6pUSXfQJVr,0.384,0.0686,8,-24.733,0,0.0578,0.99,0.91,0.0944,0.487,135.352,142625,4
4nncPBsmSPNNeZ2nbd0QR7,0.39,0.0389,10,-24.728,1,0.0319,0.986,0.928,0.104,0.0613,84.421,153941,3
23FvAAvnx3NzbTmMiod5nf,0.477,0.0384,7,-31.781,0,0.0372,0.983,0.952,0.123,0.149,91.452,166320,3
6aPNSFUv5X13wjZsjJAbYW,0.487,0.0708,7,-30.666,1,0.0397,0.99,0.931,0.116,0.49,123.902,128000,4
3l7MIilW80gHnwhoV75y2m,0.402,0.0158,1,-29.371,1,0.0386,0.994,0.95,0.107,0.135,87.279,131907,1
2u6LWpFrDoipclUF01Oaeu,0.432,0.0213,1,-30.188,1,0.0329,0.992,0.916,0.115,0.144,126.746,188507,3
4Z94Nth1RThACL5ohW5xpy,0.412,0.0556,11,-25.696,1,0.0307,0.98,0.908,0.108,0.201,145.978,161470,3
0eYb8nrvYDtDCCcxdpxaEb,0.23,0.0333,9,-26.227,0,0.0501,0.988,0.942,0.117,0.177,208.418,125993,4
6d1XH0OKwZVbITLqPoToDg,0.563,0.0253,9,-25.218,1,0.0437,0.991,0.831,0.089,0.0987,108.367,140000,4
0ob3wzPe3R3NpJtUEz0wUQ,0.41,0.138,0,-25.783,0,0.0304,0.98,0.918,0.108,0.184,83.35,173520,4
44jnGxgCSoyxygFmpyCiPy,0.385,0.0251,9,-27.255,1,0.0508,0.992,0.942,0.106,0.238,63.828,139777,5
4zGwlwhObmrKxQSVwaWFMA,0.34,0.103,6,-28.47,1,0.0279,0.986,0.893,0.106,0.188,109.012,194195,4
0yAgdDXxal3Em3W4X1bkGq,0.368,0.0272,7,-24.72,1,0.043,0.99,0.915,0.103,0.51,79.307,153525,4
2gtgt4HljfLVdXRMPG9QiA,0.349,0.0451,4,-27.358,1,0.043,0.996,0.953,0.0758,0.143,93.299,161724,3
27NsmJyv3hRvtP9V48xYNB,0.458,0.0161,5,-27.243,1,0.0425,0.995,0.965,0.0907,0.0714,138.182,126000,3
0ngwNemhn1nKmYHYZnJZmB,0.397,0.0511,3,-29.707,1,0.0491,0.977,0.919,0.111,0.298,124.936,169875,3
3umYvXZeXEt4JrefxncSx6,0.298,0.0362,9,-27.899,1,0.0402,0.989,0.907,0.101,0.246,92.603,184235,4
4BWkwMwvllPPl0XKxPxRad,0.48,0.0505,0,-28.691,1,0.0518,0.99,0.897,0.121,0.151,83.353,189750,4
5HSBbEUofDbCCZOuXaJ9un,0.426,0.0271,7,-26.072,0,0.0368,0.994,0.699,0.101,0.164,91.208,184000,3
2J9UTgDdul3kMGZgnsUZIp,0.259,0.00486,0,-31.167,1,0.0524,0.994,0.927,0.144,0.281,65.403,155138,3
5yWWqRGYKTfSoFTYKAnDlo,0.283,0.037,10,-28.545,1,0.0274,0.985,0.94,0.107,0.128,81.803,172617,4
790LoJy9GwWsIjtu8PZEos,0.137,0.023,2,-32.328,1,0.0415,0.988,0.884,0.101,0.06,77.873,148500,3
1ri9OTTCvGn1yMlDiqAdFS,0.329,0.0592,4,-30.669,1,0.0423,0.986,0.929,0.0932,0.276,110.747,134750,3
4WFF3LgLuK0qGqY1YUdzD6,0.422,0.0265,4,-26.777,1,0.0391,0.993,0.937,0.0977,0.23,76.954,129901,3
51bCmUlVILY4qBFkm2t0Km,0.403,0.0289,3,-25.258,0,0.0443,0.991,0.949,0.102,0.185,129.766,141500,4
7ICZkeodyeK8foAiGbJjOI,0.335,0.0168,8,-32.159,0,0.0479,0.989,0.856,0.0998,0.177,92.277,116000,3
2n4tgkKIrN1DPOUamOFnrO,0.604,0.06,0,-25.813,1,0.0713,0.996,0.96,0.106,0.275,130.794,154714,4
52gy2KpFkLkAERIhMCYESc,0.503,0.0555,3,-24.975,1,0.0338,0.977,0.824,0.106,0.167,128.033,150187,4
6osge3cxU5DKKEcbru8Tk5,0.249,0.0374,5,-28.261,1,0.0596,0.996,0.946,0.124,0.14,64.162,145810,3
3qowDmCLrK4mgwbbFW5unz,0.407,0.0573,1,-28.79,0,0.0483,0.99,0.944,0.0901,0.437,128.937,174000,1
3e9Gta423esoiEi5AoIApd,0.343,0.0133,8,-25.855,0,0.0416,0.993,0.948,0.101,0.14,72.186,126289,3
6X4fTprmm1elJ6LPGXJEsP,0.49,0.0531,2,-27.898,1,0.0534,0.995,0.931,0.108,0.319,99.335,151250,3
1TWlhhICPR0UpyIJhxPiEx,0.492,0.138,4,-27.362,1,0.0502,0.991,0.933,0.0893,0.184,114.103,114000,3
4uNQlDhz4fIKvjvdSESKou,0.315,0.0546,3,-28.225,1,0.0596,0.994,0.902,0.11,0.128,163.274,137520,3
2lMF3cGQbTOzELfwj4Ex3F,0.438,0.0358,1,-28.953,1,0.0344,0.987,0.93,0.0966,0.115,90.827,151500,4
45YmYHJG9AoFEg6X2xvmTV,0.343,0.0184,5,-32.656,0,0.0444,0.993,0.928,0.123,0.303,66.526,121519,3
0NEX6oBUy1iu6KALZ1m94c,0.3,0.122,2,-30.482,1,0.0355,0.973,0.909,0.104,0.225,97.192,171500,4
27An0sDvzMb7GM6pRE9ycF,0.56,0.0345,11,-28.982,0,0.0353,0.987,0.918,0.102,0.34,48.281,135903,4
3NqUYlQxTAWw3Mg3OaOwUE,0.39,0.0358,0,-27.261,1,0.0342,0.992,0.89,0.122,0.159,140.22,148000,4
7gSXF0SO2U7QrR5O0lhOdA,0.286,0.0206,7,-30.593,1,0.0475,0.993,0.927,0.11,0.316,123.067,139500,5
6M2N8fKC1Ik2rX6ZFW9QOf,0.211,0.21,5,-32.349,1,0.0563,0.964,0.847,0.1,0.22,204.592,120062,4
5axUCaGmmqMGXyAg8BF1FF,0.339,0.0138,11,-33.138,0,0.0337,0.992,0.902,0.0866,0.175,82.431,134595,4
60aQ47g6775vmbN3yMntql,0.574,0.0236,8,-24.283,1,0.0691,0.996,0.953,0.121,0.245,68.24,118270,4
2jUd0hF3zy4FNsO2ODt3hq,0.441,0.0323,7,-29.816,0,0.0438,0.993,0.773,0.106,0.16,116.428,166542,5
3iwSjHyE2dXvTgzL2u771I,0.397,0.00919,11,-27.502,0,0.0402,0.994,0.934,0.104,0.102,76.178,125184,4
2jRlPB32YMnpz1qcIY97oY,0.256,0.00409,1,-35.54,1,0.0396,0.995,0.913,0.12,0.437,101.043,123114,4
4v1nkqzbzajcLBxEnJ1AP3,0.427,0.0272,1,-23.74,1,0.049,0.96,0.852,0.109,0.0911,68.903,143625,3
32M1PQzEcQ3QayteUcZDrD,0.418,0.115,0,-28.377,1,0.0507,0.99,0.954,0.088,0.193,176.005,142125,4
2qCzkyUdNWxGY0lQh0jp8F,0.266,0.0661,8,-30.81,1,0.049,0.991,0.919,0.0993,0.516,191.598,136000,3
70oTgyGPmB9ZtU2lrjbZfj,0.288,0.0294,1,-29.164,0,0.0358,0.972,0.917,0.109,0.156,80.046,126625,1
5GYKdUcKo5iuhHla2ekgS9,0.381,0.0056,5,-28.975,1,0.0443,0.995,0.904,0.0963,0.259,133.188,109742,5
0RFePvTBDtrlnhopyDRS73,0.416,0.0267,0,-31.465,1,0.0434,0.995,0.943,0.122,0.393,74.187,117472,1
0DoZ4rU4WmaHcySIJHQY5A,0.425,0.00957,0,-31.269,0,0.044,0.995,0.957,0.108,0.0965,91.129,148802,4
4xYztiOcXXOiC1TwTsXuY3,0.27,0.0229,5,-29.554,1,0.0363,0.994,0.911,0.0818,0.238,88.897,119524,4
7Ifj1BA2mFHr1FmCxV9p1M,0.384,0.0178,5,-33.397,0,0.0314,0.994,0.939,0.114,0.164,61.485,144555,4
69cCYMgf3Hk9BzbYLmzY7V,0.365,0.0282,1,-31.059,1,0.0373,0.993,0.937,0.116,0.466,86.109,119000,3
2QV0SPhmLDd9jqshZRnLY5,0.317,0.0349,8,-30.853,1,0.037,0.993,0.806,0.117,0.12,74.547,117625,4
0fHo89AiSS0X3ycHHKnIoU,0.316,0.0617,5,-28.556,0,0.0496,0.995,0.93,0.116,0.19,70.132,152069,3
6etZxQePegikcESadncEwC,0.39,0.136,0,-20.05,1,0.0337,0.976,0.905,0.0891,0.129,74.894,227200,4
2jJPB6ekBtlT1dKM8hGDg0,0.668,0.32,10,-15.671,1,0.0358,0.89,0.873,0.0939,0.449,149.997,147200,4
08j3UfIdHjXT0bAmBXB9Xy,0.668,0.173,0,-14.207,0,0.0697,0.577,0.86,0.121,0.282,140.032,150893,3
4vaqGZv0ZSypTqbLcmKK48,0.576,0.176,1,-13.641,1,0.0374,0.971,0.924,0.11,0.0795,120.148,187000,4
2j6MMRs9xzN6ntp5rjfO7n,0.5,0.334,4,-12.0,0,0.0369,0.732,0.802,0.208,0.0732,67.964,117865,4
7EsOy5x3MPmZpTwkzUTKci,0.8,0.298,1,-10.325,1,0.0595,0.703,0.381,0.121,0.0385,75.077,128413,4
0o8N0fxKN57tniHRBeCtDx,0.56,0.316,4,-11.974,1,0.0427,0.93,0.922,0.0865,0.292,165.976,182300,3
60JBFAlvNd7ZrhmEWzRjdE,0.416,0.12,5,-16.755,1,0.0912,0.858,0.935,0.692,0.373,134.042,110397,1
7jQc3FH4oapUHhQwIP3gg6,0.544,0.304,6,-11.634,0,0.0366,0.484,0.712,0.117,0.0765,132.196,117146,4
1J4j8fqa3b5pMrMsGJTnrt,0.685,0.282,10,-16.84,1,0.04,0.944,0.892,0.109,0.0397,127.098,154961,4
6ZhmsXbTueMqhhsgUfXBYo,0.684,0.463,0,-8.517,0,0.0843,0.417,0.926,0.146,0.321,155.966,89423,4
4fcZQYWnIPTCVS8MU3JXB0,0.566,0.162,9,-19.785,0,0.0905,0.912,0.95,0.213,0.241,119.987,130005,4
7axch6YTYI7xW9CgqA56iO,0.602,0.139,8,-19.865,0,0.0333,0.978,0.909,0.0897,0.0602,115.972,161379,4
5HvqibSPgGEFDqY3oDdwxw,0.488,0.384,0,-15.939,1,0.0382,0.976,0.956,0.38,0.0916,132.145,140909,4
2wbxFX2nYAgEYFH02VC6TL,0.636,0.15,0,-20.669,1,0.0393,0.983,0.826,0.0791,0.206,149.99,140695,4
5cmsym9YrOZoMME0ivzo8p,0.615,0.245,0,-16.236,1,0.115,0.742,0.866,0.136,0.336,78.033,175865,4
6GGsn0TQeULNuC8dT5p48E,0.67,0.242,3,-17.378,1,0.0544,0.912,0.33,0.0796,0.135,134.081,171940,4
0Xms02B4yBtKxUodh8xoTg,0.631,0.177,9,-17.228,1,0.0365,0.915,0.773,0.132,0.121,99.996,156006,4
68LHwzRfMZXe3An6Bf7R5u,0.755,0.136,2,-14.287,0,0.0908,0.952,0.927,0.128,0.193,80.015,145500,4
7ffmWi5LOJLGsMbeRFYWHD,0.754,0.111,9,-21.743,0,0.0441,0.929,0.924,0.112,0.294,124.063,123692,4
7fMTlX0Qc6Ouyc1O7El5HM,0.831,0.361,8,-14.714,1,0.0639,0.906,0.932,0.12,0.298,130.022,155077,4
4nEBOEfS1oDf5L0MvNKtvQ,0.474,0.245,11,-17.28,0,0.0378,0.917,0.902,0.119,0.319,181.855,134506,3
27eR2U4JjiCZWoSYwe9QZf,0.637,0.098,7,-21.694,1,0.0464,0.843,0.871,0.0847,0.196,131.99,120071,4
4BOJlNZx6OFQhFEamL9XUN,0.683,0.141,2,-19.727,0,0.043,0.226,0.903,0.0944,0.27,119.975,140000,4
2Gt3Svg0Ji2fL4qf1RHEUU,0.693,0.369,6,-11.476,0,0.139,0.874,0.921,0.108,0.154,140.061,140571,4
2EbAhivgvcvrtWRWHadLSO,0.642,0.274,10,-11.505,0,0.0306,0.788,0.864,0.159,0.0912,126.014,119250,4
4FDMdXe3fNG1aX4bxGqIYM,0.382,0.15,3,-17.757,1,0.0484,0.964,0.841,0.115,0.037,76.035,189803,4
3wiB2Tp9ytXPysd8RdY86p,0.867,0.115,4,-12.284,1,0.218,0.343,0.886,0.0772,0.369,82.016,163143,4
0QPm9S3uNr5PZXf4JW8TpC,0.403,0.424,2,-9.895,1,0.037,0.558,0.861,0.067,0.0858,69.4,143852,4
2oXvIEfPZrQvBpw8pA8yPw,0.798,0.278,5,-10.765,1,0.0529,0.918,0.9,0.417,0.0858,130.03,170712,4
6qQzYpm1vaSbjgNcrzT1z5,0.696,0.198,11,-13.512,1,0.0569,0.957,0.844,0.357,0.129,68.004,142941,4
53Gme2E58oXO5BD9OFADCA,0.575,0.184,9,-15.392,0,0.0336,0.426,0.93,0.0923,0.209,180.124,192174,4
1kDsRv0ucydqrC9lkJpa4z,0.872,0.245,11,-13.957,1,0.152,0.982,0.956,0.119,0.209,119.824,130760,4
1nSDCQhhyFV9etJfUflRoI,0.754,0.114,7,-23.879,0,0.0535,0.834,0.921,0.102,0.134,120.065,172000,4
5xQJZsPXVA0PDU9FmEzZXu,0.715,0.491,2,-16.254,1,0.0604,0.944,0.932,0.112,0.0869,138.073,141739,4
5g2Q82s5RSPhBSLjHJfdyc,0.492,0.188,7,-20.697,1,0.0649,0.937,0.928,0.0955,0.287,136.015,155294,4
6rlCQxwaZbDPIR3eSK0jFq,0.599,0.141,10,-17.695,1,0.0338,0.6,0.912,0.137,0.0451,81.019,133509,4
